,0,prices
2020-09-30 07:00:00,1.2738035936998018,10695.17
2020-09-30 08:00:00,2.5374590613576364,10703.82
2020-09-30 09:00:00,1.5710330441537725,10691.87
2020-09-30 10:00:00,1.283423624730106,10721.37
2020-09-30 11:00:00,1.3495151317607124,10675.87
2020-09-30 12:00:00,1.8019378667501766,10722.8
2020-09-30 13:00:00,1.6323759115398546,10737.07
2020-09-30 14:00:00,1.636291511429836,10747.56
2020-09-30 15:00:00,1.192598882543813,10780.83
2020-09-30 16:00:00,2.674722259583296,10787.11
2020-09-30 17:00:00,1.469313811897243,10769.47
2020-09-30 18:00:00,1.3226117589957551,10729.76
2020-09-30 19:00:00,1.5815982374466255,10708.57
2020-09-30 20:00:00,1.1389524671811748,10704.49
2020-09-30 21:00:00,2.446693794282501,10707.38
2020-09-30 22:00:00,2.0427064871070413,10743.92
2020-09-30 23:00:00,1.6157031838236589,10779.63
2020-10-01 00:00:00,2.240037124106354,10786.25
2020-10-01 01:00:00,1.7499839529912808,10840.58
2020-10-01 02:00:00,1.5951068217568238,10820.0
2020-10-01 03:00:00,2.3670652477729397,10801.53
2020-10-01 04:00:00,1.1761382160887588,10806.01
2020-10-01 05:00:00,1.2642178841160523,10823.65
2020-10-01 06:00:00,1.3351713981232396,10823.35
2020-10-01 07:00:00,1.6057707870577427,10828.54
2020-10-01 08:00:00,2.4352410334355774,10878.07
2020-10-01 09:00:00,1.3923050519736746,10901.23
2020-10-01 10:00:00,1.5824670828275595,10872.4
2020-10-01 11:00:00,1.5579801160861462,10908.27
2020-10-01 12:00:00,1.6408744996417164,10889.61
2020-10-01 13:00:00,1.661713073596514,10863.99
2020-10-01 14:00:00,1.363787892140953,10862.11
2020-10-01 15:00:00,1.538241281654522,10715.98
2020-10-01 16:00:00,1.4957272446199146,10509.58
2020-10-01 17:00:00,1.8199994972163918,10472.97
2020-10-01 18:00:00,1.3645567758026484,10584.87
2020-10-01 19:00:00,1.832260204075247,10615.01
2020-10-01 20:00:00,2.751541205588581,10606.77
2020-10-01 21:00:00,3.1521759484616325,10581.9
2020-10-01 22:00:00,1.49483603842269,10603.94
2020-10-01 23:00:00,2.5446018268234356,10617.63
2020-10-02 00:00:00,1.4721946234784062,10593.16
2020-10-02 01:00:00,1.727243165830482,10590.84
2020-10-02 02:00:00,1.6528392999303854,10599.62
2020-10-02 03:00:00,2.248930368416096,10647.0
2020-10-02 04:00:00,1.493807621736872,10586.2
2020-10-02 05:00:00,1.911966292092852,10437.92
2020-10-02 06:00:00,1.722668448427489,10503.38
2020-10-02 07:00:00,1.2205123251905579,10491.15
2020-10-02 08:00:00,1.3436133453860377,10452.7
2020-10-02 09:00:00,5.273601393558354,10448.72
2020-10-02 10:00:00,3.755984673885247,10462.44
2020-10-02 11:00:00,3.0589645920982895,10437.02
2020-10-02 12:00:00,1.3132234094562354,10489.04
2020-10-02 13:00:00,1.4703191666192823,10529.54
2020-10-02 14:00:00,1.7428274767486531,10523.62
2020-10-02 15:00:00,1.1315164585360875,10517.75
2020-10-02 16:00:00,1.9982164970098115,10549.63
2020-10-02 17:00:00,10.77054874039899,10543.18
2020-10-02 18:00:00,10.832378233201338,10555.0
2020-10-02 19:00:00,7.9032561241131,10515.13
2020-10-02 20:00:00,1.2794891986891521,10546.1
2020-10-02 21:00:00,2.88039268813385,10472.06
2020-10-02 22:00:00,1.4872731582474452,10555.6
2020-10-02 23:00:00,2.070202245216507,10573.12
2020-10-03 00:00:00,1.9940736815016968,10550.29
2020-10-03 01:00:00,1.509171451261577,10539.12
2020-10-03 02:00:00,1.4855836939709852,10545.99
2020-10-03 03:00:00,1.5694936798080692,10554.95
2020-10-03 04:00:00,1.1840294861873202,10561.78
2020-10-03 05:00:00,1.321904617240597,10542.75
2020-10-03 06:00:00,2.6913261929320917,10530.08
2020-10-03 07:00:00,1.2379120309002445,10529.95
2020-10-03 08:00:00,1.250831428155446,10511.17
2020-10-03 09:00:00,2.4189442677167405,10528.68
2020-10-03 10:00:00,1.64356685229589,10552.67
2020-10-03 11:00:00,3.4353442120096567,10542.07
2020-10-03 12:00:00,1.4957602275546695,10539.1
2020-10-03 13:00:00,1.4659171592086122,10533.88
2020-10-03 14:00:00,1.4359669995402593,10541.01
2020-10-03 15:00:00,1.7335389916623678,10550.04
2020-10-03 16:00:00,2.70270543320097,10582.24
2020-10-03 17:00:00,1.399933081517541,10587.46
2020-10-03 18:00:00,2.546406235630401,10580.51
2020-10-03 19:00:00,3.042747750429715,10589.25
2020-10-03 20:00:00,1.9458483828870077,10572.03
2020-10-03 21:00:00,2.2171625667959565,10578.61
2020-10-03 22:00:00,1.8870861251469937,10563.72
2020-10-03 23:00:00,2.3876896791839157,10551.65
2020-10-04 00:00:00,2.63236087726819,10550.7
